X,Y,OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
-78.6426698879999,35.8403560130001,572029,cc420fab-afcd-4b9e-a7a0-707a8fa58e17,2020/03/09 04:00:15.809+00,RaleighGIS,2020/03/09 04:00:15.809+00,RaleighGIS,P20013189,FRAUD,56B,Fraud/Credit Card-ATM Fraud,CRIMES AGAINST PROPERTY,4400 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2020/03/08 23:10:00+00,2020,3,8,19,Sunday,35.8403560130001,-78.6426698879999,RPD,2020/03/09 03:47:17.969+00
-78.6986450759999,35.895690334,572030,91820bc4-0447-42b8-9075-ae96b1616dcf,2020/03/09 04:00:15.809+00,RaleighGIS,2020/03/09 04:00:15.809+00,RaleighGIS,P20013190,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,8400 BLOCK WHEATSTONE LN,RALEIGH,RALEIGH,Northwest,2020/03/08 23:26:00+00,2020,3,8,19,Sunday,35.8956903340001,-78.6986450759999,RPD,2020/03/09 02:36:07.077+00
-78.6395784589999,35.761992939,572032,64f322ca-2877-4d01-9e2a-91456541eec7,2020/03/09 04:00:15.809+00,RaleighGIS,2020/03/09 04:00:15.809+00,RaleighGIS,P20013192,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1400 BLOCK S WILMINGTON ST,RALEIGH,RALEIGH,Downtown,2020/03/08 23:55:00+00,2020,3,8,19,Sunday,35.761992939,-78.6395784589999,RPD,2020/03/09 02:41:20.513+00
-78.6390516769999,35.767091851,572035,49a9c56e-1b0f-452f-bd30-17cbffed8fe1,2020/03/09 04:00:15.809+00,RaleighGIS,2020/03/09 04:00:15.809+00,RaleighGIS,P20013203,DRUG VIOLATIONS,54Z,Drug Equipment/Paraphernalia,CRIMES AGAINST SOCIETY,1100 BLOCK S WILMINGTON ST,RALEIGH,RALEIGH,Downtown,2020/03/09 01:42:00+00,2020,3,8,21,Sunday,35.767091851,-78.6390516769999,RPD,2020/03/09 03:17:12.947+00
-78.626473555,35.8705270790001,572038,a826f32b-3a6d-4a97-a0d9-375844ad147e,2020/03/09 04:00:15.809+00,RaleighGIS,2020/03/09 04:00:15.809+00,RaleighGIS,P20013208,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,7000 BLOCK SANDY FORKS RD,RALEIGH,RALEIGH,North,2020/03/09 01:52:00+00,2020,3,8,21,Sunday,35.8705270790001,-78.626473555,RPD,2020/03/09 03:38:53.533+00
-78.6471915389999,35.787763358,572039,aff8181b-366b-4d16-891d-5a317c189c28,2020/03/09 04:00:15.809+00,RaleighGIS,2020/03/09 04:00:15.809+00,RaleighGIS,P20013211,LARCENY,35A,Larceny/Pocket-Picking,CRIMES AGAINST PROPERTY,600 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Downtown,2020/03/09 02:10:00+00,2020,3,8,22,Sunday,35.7877633580001,-78.6471915389999,RPD,2020/03/09 03:18:36.707+00
-78.723898816,35.785469537,572040,c2e6f0d2-5216-4b77-b44c-07841a671be4,2020/03/09 04:00:15.809+00,RaleighGIS,2020/03/09 04:00:15.809+00,RaleighGIS,P20013213,BURGLARY/RESIDENTIAL,30B,Burglary/Residential,CRIMES AGAINST PROPERTY,5600 BLOCK WESTERN BLVD,RALEIGH,RALEIGH,Southwest,2020/03/09 01:46:00+00,2020,3,8,21,Sunday,35.785469537,-78.723898816,RPD,2020/03/09 03:46:17.317+00
-78.560913061,35.75137419,572041,6dcf2e43-7712-4f06-8e75-6b6a43a59f2e,2020/03/09 04:00:15.809+00,RaleighGIS,2020/03/09 04:00:15.809+00,RaleighGIS,P20013217,BURGLARY/RESIDENTIAL,30B,Burglary/Residential,CRIMES AGAINST PROPERTY,2300 BLOCK MAYBROOK DR,RALEIGH,RALEIGH,Southeast,2020/03/09 02:40:00+00,2020,3,8,22,Sunday,35.75137419,-78.560913061,RPD,2020/03/09 03:37:58.500+00
-78.7124572609999,35.856626614,572213,3e9307ee-6011-4ae1-8906-719947e5a722,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013596,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,4500 BLOCK DELTA LAKE DR,RALEIGH,RALEIGH,Northwest,2020/03/11 07:25:00+00,2020,3,11,3,Wednesday,35.856626614,-78.7124572609999,RPD,2020/03/11 18:33:12.529+00
-78.630347472,35.765710109,572215,a9a4de01-37f0-44de-8346-16a57fae39f0,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013599,VANDALISM,80B,All Other/Damage to Property (minor),,500 BLOCK BRAGG ST,RALEIGH,RALEIGH,Southeast,2020/03/11 09:34:00+00,2020,3,11,5,Wednesday,35.7657101090001,-78.630347472,RPD,2020/03/11 20:48:11.553+00
-78.538661017,35.783898379,572227,108cdc8d-89e3-474d-9e7e-47fa510e3644,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013618,BURGLARY/RESIDENTIAL,30B,Burglary/Residential,CRIMES AGAINST PROPERTY,5800 BLOCK WATERFORD LANDING CT,RALEIGH,RALEIGH,Southeast,2020/03/11 12:23:00+00,2020,3,11,8,Wednesday,35.7838983790001,-78.538661017,RPD,2020/03/11 19:59:17.753+00
-78.538661017,35.783898379,572228,b75a40a4-e56c-411c-9c2b-aa7cb866880d,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013618,VANDALISM,80B,All Other/Damage to Property (minor),,5800 BLOCK WATERFORD LANDING CT,RALEIGH,RALEIGH,Southeast,2020/03/11 12:23:00+00,2020,3,11,8,Wednesday,35.7838983790001,-78.538661017,RPD,2020/03/11 19:59:17.753+00
-78.613811423,35.8437552290001,572231,2a3bf431-9163-43e2-b850-6714cd177e19,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013630,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4500 BLOCK FALLS OF NEUSE RD,RALEIGH,RALEIGH,North,2020/03/11 13:40:00+00,2020,3,11,9,Wednesday,35.8437552290001,-78.613811423,RPD,2020/03/11 18:54:23.560+00
-78.61134495,35.8002034620001,572232,09e90b56-4363-4be5-9c33-9857ffbd02b3,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013631,WEAPONS VIOLATION,51C,Weapons/Shots Fired,CRIMES AGAINST SOCIETY,700 BLOCK DENNIS AVE,RALEIGH,RALEIGH,Southeast,2020/03/11 13:51:00+00,2020,3,11,9,Wednesday,35.8002034620001,-78.61134495,RPD,2020/03/11 18:47:08.863+00
-78.634405076,35.7880286050001,572233,9dd18ace-a191-4b36-affe-24ee6791b844,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013637,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,500 BLOCK N PERSON ST,RALEIGH,RALEIGH,Downtown,2020/03/11 14:44:00+00,2020,3,11,10,Wednesday,35.7880286050001,-78.634405076,RPD,2020/03/12 02:37:19.763+00
-78.578735931,35.8728325110001,572234,08e99c62-5ae6-4071-820b-d592b0ec9de9,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013639,VANDALISM,80B,All Other/Damage to Property (minor),,6400 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2020/03/11 15:03:00+00,2020,3,11,11,Wednesday,35.8728325110001,-78.578735931,RPD,2020/03/11 20:09:32.827+00
-78.592026163,35.870091818,572235,2cefb68c-9fc3-4b97-bbba-871984317771,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013642,LARCENY FROM MV,35G,Larceny/Theft of MV Parts-Accessories,CRIMES AGAINST PROPERTY,6500 BLOCK MERIDIEN DR,RALEIGH,RALEIGH,North,2020/03/11 15:39:00+00,2020,3,11,11,Wednesday,35.870091818,-78.592026163,RPD,2020/03/11 17:23:13.280+00
-78.611037084,35.7766157890001,572236,9ed57a71-5cc0-4035-80cd-b695d3cecc92,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013646,DRUGS,54C,Drug Violation/Felony,CRIMES AGAINST SOCIETY,1900 BLOCK POOLE RD,RALEIGH,RALEIGH,Southeast,2020/03/11 16:01:00+00,2020,3,11,12,Wednesday,35.7766157890001,-78.611037084,RPD,2020/03/11 20:25:56.030+00
-78.626940555,35.826738123,572237,ed826b32-1764-45fd-9eb1-ccf7a1e840ba,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013648,VANDALISM,80B,All Other/Damage to Property (minor),,3100 BLOCK RUSHWORTH DR,RALEIGH,RALEIGH,North,2020/03/11 16:05:00+00,2020,3,11,12,Wednesday,35.826738123,-78.626940555,RPD,2020/03/11 16:30:51.600+00
-78.602793549,35.780863551,572238,30edf442-c1ab-4ed9-af9a-19ff55c1576a,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013667,DRUGS,54D,Drug Violation/Misdemeanor,CRIMES AGAINST SOCIETY,100 BLOCK CLARENDON CRES,RALEIGH,RALEIGH,Southeast,2020/03/11 13:11:00+00,2020,3,11,9,Wednesday,35.780863551,-78.602793549,RPD,2020/03/11 19:38:32.923+00
-78.655452978,35.7955767170001,572239,55969640-0bbd-427d-8509-1a5532c78120,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013669,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,800 BLOCK WOODBURN RD,RALEIGH,RALEIGH,Southwest,2020/03/11 16:37:00+00,2020,3,11,12,Wednesday,35.7955767170001,-78.655452978,RPD,2020/03/11 18:41:24.517+00
-78.617016008,35.734165352,572240,b847828a-708f-48ff-8055-addc90a026f4,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013671,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,1300 BLOCK UJAMAA DR,RALEIGH,RALEIGH,Southeast,2020/03/11 17:29:00+00,2020,3,11,13,Wednesday,35.734165352,-78.617016008,RPD,2020/03/11 20:51:22.347+00
-78.582898415,35.83463685,572241,55c0373d-8c24-430e-8cf2-8cc31393ccbb,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013676,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,3900 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/03/11 17:42:00+00,2020,3,11,13,Wednesday,35.83463685,-78.582898415,RPD,2020/03/11 20:19:14.950+00
-78.6448819249999,35.7333183100001,572242,a6baa0e4-70b0-43d1-8b3f-d0f2f523b089,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013678,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,3200 BLOCK DURHAM DR,RALEIGH,RALEIGH,Downtown,2020/03/11 17:50:00+00,2020,3,11,13,Wednesday,35.7333183100001,-78.6448819249999,RPD,2020/03/11 19:41:43.529+00
-78.579243026,35.8952241,572243,99536955-9c91-4760-b5a3-2a5c7bd0e01a,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013679,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8300 BLOCK CAMP DURANT RD,RALEIGH,RALEIGH,Northeast,2020/03/11 18:21:00+00,2020,3,11,14,Wednesday,35.8952241000001,-78.579243026,RPD,2020/03/11 20:16:19.913+00
-78.5914466739999,35.7702293730001,572246,23a68896-b3b4-45a3-8d33-8c3d89c70d2d,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013682,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,600 BLOCK ASHFORD ST,RALEIGH,RALEIGH,Southeast,2020/03/11 17:33:00+00,2020,3,11,13,Wednesday,35.7702293730001,-78.5914466739999,RPD,2020/03/12 02:43:37.689+00
-78.61213936,35.836638556,572247,0f875a79-387d-42b9-8f7d-516b9cceef12,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013689,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,1700 BLOCK NEW HOPE CHURCH RD,RALEIGH,RALEIGH,North,2020/03/11 19:25:00+00,2020,3,11,15,Wednesday,35.836638556,-78.61213936,RPD,2020/03/11 22:00:55.830+00
-78.7512445879999,35.927960522,572248,e0a27db6-3b8d-41a5-81e8-e53b0a4c5882,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013692,VANDALISM,80B,All Other/Damage to Property (minor),,5600 BLOCK CROSSFIELD DR,RALEIGH,RALEIGH,Northwest,2020/03/11 19:06:00+00,2020,3,11,15,Wednesday,35.927960522,-78.751244588,RPD,2020/03/11 21:26:36.667+00
-78.7476448149999,35.7853676140001,572249,cbaab6a6-a59d-4425-aa68-9916875625a3,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013697,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,6400 BLOCK CANARY FALLS LN,RALEIGH,RALEIGH,Southwest,2020/03/11 20:01:00+00,2020,3,11,16,Wednesday,35.7853676140001,-78.7476448149999,RPD,2020/03/11 21:02:55.233+00
-78.737712774,35.885619933,572251,1da0fc72-e572-4f44-8246-a874c42ff6bb,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013699,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8200 BLOCK ROWLOCK WAY,RALEIGH,RALEIGH,Northwest,2020/03/11 20:01:00+00,2020,3,11,16,Wednesday,35.885619933,-78.737712774,RPD,2020/03/12 01:54:30.720+00
-78.6374953869999,35.775538586,572252,ad351ea4-8c22-43a8-b436-c165aa7e54ef,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013700,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,100 BLOCK E DAVIE ST,RALEIGH,RALEIGH,Downtown,2020/03/11 20:48:00+00,2020,3,11,16,Wednesday,35.775538586,-78.6374953869999,RPD,2020/03/12 03:38:53.400+00
-78.634609256,35.771921223,572254,7f3597ab-642b-4ced-80b3-f65df1cd30a9,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013706,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,700 BLOCK ELLINGTON ST,RALEIGH,RALEIGH,Downtown,2020/03/11 21:07:00+00,2020,3,11,17,Wednesday,35.771921223,-78.634609256,RPD,2020/03/12 02:46:51.129+00
-78.696358572,35.756040913,572255,4798e2d6-4de9-470b-b97e-a1558634a621,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013707,BURGLARY/RESIDENTIAL,30B,Burglary/Residential,CRIMES AGAINST PROPERTY,1600 BLOCK NESFIELD PL,RALEIGH,RALEIGH,Southwest,2020/03/11 20:42:00+00,2020,3,11,16,Wednesday,35.756040913,-78.696358572,RPD,2020/03/12 01:03:49.783+00
-78.646733298,35.773184492,572256,2be1bdcb-5f17-4119-bf6d-4c00681f4e99,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013710,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,500 BLOCK W LENOIR ST,RALEIGH,RALEIGH,Downtown,2020/03/11 21:09:00+00,2020,3,11,17,Wednesday,35.773184492,-78.646733298,RPD,2020/03/12 02:48:32.027+00
-78.664465215,35.7642783750001,572258,0a4e2637-3b5a-4115-bd0e-e4f16d1ddf22,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013721,DRUGS,54D,Drug Violation/Misdemeanor,CRIMES AGAINST SOCIETY,1200 BLOCK FARMERS MARKET DR,RALEIGH,RALEIGH,Southwest,2020/03/11 21:53:00+00,2020,3,11,17,Wednesday,35.7642783750001,-78.664465215,RPD,2020/03/12 03:21:49.057+00
-78.6924473459999,35.7746137460001,572259,b95d653a-c42d-4d66-b617-1892c7494347,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013726,VANDALISM,80B,All Other/Damage to Property (minor),,4200 BLOCK KAPLAN DR,RALEIGH,RALEIGH,Southwest,2020/03/11 21:31:00+00,2020,3,11,17,Wednesday,35.7746137460001,-78.6924473459999,RPD,2020/03/12 00:05:37.647+00
-78.568551494,35.8117867060001,572260,3b0151e0-eefe-4caf-9d0f-2edc9cdcb8f2,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013730,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4100 BLOCK TENSITY DR,RALEIGH,RALEIGH,Northeast,2020/03/11 22:25:00+00,2020,3,11,18,Wednesday,35.8117867060001,-78.568551494,RPD,2020/03/12 00:54:48.329+00
-78.680052414,35.889665993,572261,a2da4afb-2d59-40af-a796-a87b91491cf6,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013734,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,2500 BLOCK HOWARD RD,RALEIGH,RALEIGH,Northwest,2020/03/11 23:30:00+00,2020,3,11,19,Wednesday,35.8896659930001,-78.680052414,RPD,2020/03/12 03:49:26.640+00
-78.680052414,35.889665993,572262,96d02ee4-db04-4084-bf27-a224d0377d73,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013734,VANDALISM,80B,All Other/Damage to Property (minor),,2500 BLOCK HOWARD RD,RALEIGH,RALEIGH,Northwest,2020/03/11 23:30:00+00,2020,3,11,19,Wednesday,35.8896659930001,-78.680052414,RPD,2020/03/12 03:49:26.640+00
-78.606707517,35.865722388,572264,3b0482dc-cc07-4864-8640-ea17729ec42a,2020/03/12 04:00:34.510+00,RaleighGIS,2020/03/12 04:00:34.510+00,RaleighGIS,P20013753,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,1900 BLOCK SPRING FOREST RD,RALEIGH,RALEIGH,North,2020/03/12 00:49:00+00,2020,3,11,20,Wednesday,35.8657223880001,-78.606707517,RPD,2020/03/12 02:25:52.577+00
-78.586404508,35.849461369,572801,ad160352-8290-4c35-b7c6-6020dcbae735,2020/03/17 04:00:35.271+00,RaleighGIS,2020/03/17 04:00:35.271+00,RaleighGIS,P20014571,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,2800 BLOCK E MILLBROOK RD,RALEIGH,RALEIGH,North,2020/03/16 16:32:00+00,2020,3,16,12,Monday,35.849461369,-78.586404508,RPD,2020/03/16 17:35:42.943+00
-78.696053578,35.846892041,572839,857bc29b-5cea-474a-868a-d2e878c45ac2,2020/03/17 04:00:35.271+00,RaleighGIS,2020/03/17 04:00:35.271+00,RaleighGIS,P20014665,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4500 BLOCK BAYMAR DR,RALEIGH,RALEIGH,Northwest,2020/03/16 23:42:00+00,2020,3,16,19,Monday,35.846892041,-78.696053578,RPD,2020/03/17 01:21:19.217+00
-78.652672824,35.749332254,573018,99f01743-4006-4092-9402-4129dc51c469,2020/03/19 15:36:44.355+00,RaleighGIS,2020/03/19 15:36:44.355+00,RaleighGIS,P20014702,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,500 BLOCK GRANITE ST,RALEIGH,RALEIGH,Southwest,2020/03/17 06:32:00+00,2020,3,17,2,Tuesday,35.749332254,-78.652672824,RPD,2020/03/17 18:24:16.523+00
-78.5354074109999,35.734190402,573025,2863d090-5dfb-433d-b3b3-4ea03958793e,2020/03/18 04:00:45.633+00,RaleighGIS,2020/03/18 04:00:45.633+00,RaleighGIS,P20014712,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3400 BLOCK KERNSTOWN DR,RALEIGH,RALEIGH,Southeast,2020/03/17 11:22:00+00,2020,3,17,7,Tuesday,35.734190402,-78.5354074109999,RPD,2020/03/17 14:37:53.677+00
-78.59367374,35.8038113850001,573026,5e2786ff-30fd-4ca2-900e-82aa5ca90524,2020/03/19 15:36:44.355+00,RaleighGIS,2020/03/19 15:36:44.355+00,RaleighGIS,P20014715,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,1900 BLOCK BRENTMOOR DR,RALEIGH,RALEIGH,Northeast,2020/03/17 11:42:00+00,2020,3,17,7,Tuesday,35.8038113850001,-78.59367374,RPD,2020/03/18 16:35:13.929+00
-78.613686978,35.754364342,573027,4b913abb-b57c-49d6-a840-58f8ebe1950e,2020/03/19 15:36:44.355+00,RaleighGIS,2020/03/19 15:36:44.355+00,RaleighGIS,P20014716,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,1600 BLOCK CROSS LINK RD,RALEIGH,RALEIGH,Southeast,2020/03/17 11:46:00+00,2020,3,17,7,Tuesday,35.754364342,-78.613686978,RPD,2020/03/18 16:45:01.460+00
-78.726760384,35.8019756780001,573029,4554423d-4f72-4ffc-99f9-7a54f4d4b662,2020/03/19 15:36:44.355+00,RaleighGIS,2020/03/19 15:36:44.355+00,RaleighGIS,P20014721,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,1400 BLOCK EDWARDS MILL RD,RALEIGH,RALEIGH,Southwest,2020/03/17 12:52:00+00,2020,3,17,8,Tuesday,35.8019756780001,-78.726760384,RPD,2020/03/18 16:48:53.447+00
-78.719509981,35.848725476,573030,a397e0ce-d793-443a-a056-847d116b45a9,2020/03/19 15:36:44.355+00,RaleighGIS,2020/03/19 15:36:44.355+00,RaleighGIS,P20014722,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,5100 BLOCK WAINSCOTT WAY,RALEIGH,RALEIGH,Northwest,2020/03/17 12:56:00+00,2020,3,17,8,Tuesday,35.848725476,-78.719509981,RPD,2020/03/18 16:49:51.630+00
-78.639317147,35.764024616,573071,8fb1fb5b-0c0e-4c0e-baf3-b76423369ab8,2020/03/19 15:36:44.355+00,RaleighGIS,2020/03/19 15:36:44.355+00,RaleighGIS,P20014807,STOLEN PROPERTY,52A,Stolen Property/Possession (w/ Arrest),CRIMES AGAINST PROPERTY,1300 BLOCK S WILMINGTON ST,RALEIGH,RALEIGH,Downtown,2020/03/17 21:56:00+00,2020,3,17,17,Tuesday,35.764024616,-78.639317147,RPD,2020/03/18 12:23:31.763+00
-78.7149269499999,35.856235269,573078,13b0a58f-15f0-4884-ba77-4eff8fdd0fe5,2020/03/19 15:36:44.355+00,RaleighGIS,2020/03/19 15:36:44.355+00,RaleighGIS,P20014826,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4500 BLOCK TOURNAMENT DR,RALEIGH,RALEIGH,Northwest,2020/03/18 00:11:00+00,2020,3,17,20,Tuesday,35.856235269,-78.7149269499999,RPD,2020/03/18 10:39:09.677+00
-78.5690585519999,35.7989603030001,573339,dcf163f2-fd16-4e82-9e4c-708662ec5440,2020/03/20 04:00:48.512+00,RaleighGIS,2020/03/20 04:00:48.512+00,RaleighGIS,P20015038,ROBBERY,20B,Robbery/From Person,CRIMES AGAINST PROPERTY,3900 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/03/19 04:31:00+00,2020,3,19,0,Thursday,35.7989603030001,-78.5690585519999,RPD,2020/03/19 23:22:09+00
-78.5690585519999,35.7989603030001,573340,c1ab06b7-36c2-4259-9d5b-24beb51cb904,2020/03/20 04:00:48.512+00,RaleighGIS,2020/03/20 04:00:48.512+00,RaleighGIS,P20015038,WEAPONS VIOLATION,51B,Weapons/Illegal Possession of Weapon,CRIMES AGAINST SOCIETY,3900 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/03/19 04:31:00+00,2020,3,19,0,Thursday,35.7989603030001,-78.5690585519999,RPD,2020/03/19 23:22:09+00
-78.640637205,35.885775644,573341,af373743-fed0-42f9-8826-42c0e6700f2b,2020/03/20 04:00:48.512+00,RaleighGIS,2020/03/20 04:00:48.512+00,RaleighGIS,P20015040,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,7900 BLOCK JANET CT,RALEIGH,RALEIGH,North,2020/03/19 05:16:00+00,2020,3,19,1,Thursday,35.885775644,-78.640637205,RPD,2020/03/19 09:11:30.600+00
-78.572675604,35.758641299,573342,c24a0b06-6d13-42b8-a5ba-566d71ad19c5,2020/03/20 04:00:48.512+00,RaleighGIS,2020/03/20 04:00:48.512+00,RaleighGIS,P20015043,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,1500 BLOCK DOWLING RD,RALEIGH,RALEIGH,Southeast,2020/03/19 05:42:00+00,2020,3,19,1,Thursday,35.758641299,-78.572675604,RPD,2020/03/19 23:00:30.017+00
-78.572706304,35.758520596,573343,2b29c005-d390-4f4c-97e1-3703bfcb19ef,2020/03/20 04:00:48.512+00,RaleighGIS,2020/03/20 04:00:48.512+00,RaleighGIS,P20015044,STOLEN PROPERTY,52B,Stolen Property/Possess Stolen Vehicle (w/ Arrest),CRIMES AGAINST PROPERTY,1500 BLOCK DOWLING RD,RALEIGH,RALEIGH,Southeast,2020/03/19 07:08:00+00,2020,3,19,3,Thursday,35.758520596,-78.572706304,RPD,2020/03/19 23:24:27.677+00
-78.572706304,35.758520596,573344,50404140-3cc9-46d8-9148-6f09eb1668b7,2020/03/20 04:00:48.512+00,RaleighGIS,2020/03/20 04:00:48.512+00,RaleighGIS,P20015045,DRUGS,54C,Drug Violation/Felony,CRIMES AGAINST SOCIETY,1500 BLOCK DOWLING RD,RALEIGH,RALEIGH,Southeast,2020/03/19 08:01:00+00,2020,3,19,4,Thursday,35.758520596,-78.572706304,RPD,2020/03/19 19:33:27.037+00
-78.572706304,35.758520596,573345,b939b70a-3ffc-4091-b405-171f706a82ba,2020/03/20 04:00:48.512+00,RaleighGIS,2020/03/20 04:00:48.512+00,RaleighGIS,P20015045,STOLEN PROPERTY,52A,Stolen Property/Possession (w/ Arrest),CRIMES AGAINST PROPERTY,1500 BLOCK DOWLING RD,RALEIGH,RALEIGH,Southeast,2020/03/19 08:01:00+00,2020,3,19,4,Thursday,35.758520596,-78.572706304,RPD,2020/03/19 19:33:27.037+00
